url,title,year,genre,gross_usa,budget,worldwide_gross,pg_rated,rating,rating_pop
https://www.imdb.com/title/tt0316768/,Tiptoes,2003,"['Comedy', 'Drama', 'Romance']",,,,R,4.4,"4,466"
https://www.imdb.com/title/tt0304711/,The Order,2003,"['Horror', 'Mystery', 'Thriller']","$7,660,806","$38,000,000","$11,560,806",R,5.2,"16,727"
https://www.imdb.com/title/tt0368909/,Ong-Bak: The Thai Warrior,2003,"['Action', 'Crime', 'Thriller']","$4,563,167",,"$20,235,426",R,7.2,"69,946"
https://www.imdb.com/title/tt0374887/,Munna Bhai M.B.B.S.,2003,"['Comedy', 'Drama', 'Musical']","$48,772",,"$3,137,716",,8.1,"70,898"
https://www.imdb.com/title/tt0338466/,Stuck on You,2003,['Comedy'],"$33,832,741","$55,000,000","$65,784,503",PG-13,5.7,"50,374"
https://www.imdb.com/title/tt0271668/,National Security,2003,"['Action', 'Comedy', 'Crime', 'Thriller']","$36,381,186",,"$50,097,949",PG-13,5.6,"46,544"
https://www.imdb.com/title/tt0331811/,11:14,2003,"['Crime', 'Drama', 'Mystery', 'Thriller']",,"$6,000,000","$3,810,792",R,7.2,"44,073"
https://www.imdb.com/title/tt0320244/,Party Monster,2003,"['Biography', 'Crime', 'Drama', 'Thriller']","$742,898","$5,000,000","$782,606",R,6.3,"14,712"
https://www.imdb.com/title/tt0299458/,All the Real Girls,2003,"['Drama', 'Romance']","$549,666","$2,500,000","$579,986",R,6.8,"10,161"
https://www.imdb.com/title/tt0379217/,Coffee and Cigarettes,2003,"['Comedy', 'Drama', 'Music']","$2,198,924",,"$7,929,307",R,7.1,"58,495"
https://www.imdb.com/title/tt0306685/,Cradle 2 the Grave,2003,"['Action', 'Crime', 'Drama', 'Thriller']","$34,712,347","$25,000,000","$56,489,558",R,5.8,"40,672"
https://www.imdb.com/title/tt0266489/,Duplex,2003,['Comedy'],"$9,692,135","$40,000,000","$19,322,135",PG-13,5.9,"54,374"
https://www.imdb.com/title/tt0308152/,Dead End,2003,"['Adventure', 'Horror', 'Mystery', 'Thriller']",,"$900,000",,R,6.6,"25,310"
https://www.imdb.com/title/tt0364517/,Love Me If You Dare,2003,"['Comedy', 'Drama', 'Romance']","$553,504",,"$8,604,201",R,7.6,"66,069"
https://www.imdb.com/title/tt0316465/,Radio,2003,"['Biography', 'Drama', 'Sport']","$52,333,738","$35,000,000","$53,293,628",PG,6.9,"37,534"
https://www.imdb.com/title/tt0323944/,Shattered Glass,2003,"['Drama', 'History']","$2,220,008","$6,000,000","$2,944,752",PG-13,7.1,"32,541"
https://www.imdb.com/title/tt0376968/,The Return,2003,['Drama'],"$504,256",,"$8,482,993",,8.0,"41,028"
